timestamp,temperature,humidity,pressure,wind_speed
2020-01-01 00:00:00,0.19959266802443992,0.8333333333333333,0.5875912408759163,0.11208267090620032
2020-01-01 01:00:00,0.16089613034623218,0.9047619047619047,0.5967153284671554,0.12003179650238474
2020-01-01 02:00:00,0.23828920570264767,0.6785714285714285,0.600364963503651,0.15818759936406995
2020-01-01 03:00:00,0.2545824847250509,0.5238095238095237,0.6131386861313892,0.32432432432432434
2020-01-01 04:00:00,0.2484725050916497,0.5119047619047619,0.6295620437956231,0.37360890302066774
2020-01-01 05:00:00,0.23217922606924646,0.5595238095238095,0.6368613138686143,0.3068362480127186
2020-01-01 06:00:00,0.21181262729124237,0.6428571428571428,0.6441605839416056,0.24721780604133545
2020-01-01 07:00:00,0.19348268839103872,0.7857142857142857,0.660583941605843,0.25516693163751986
2020-01-01 08:00:00,0.20570264765784116,0.7619047619047619,0.6751824817518255,0.24721780604133545
2020-01-01 09:00:00,0.23421588594704684,0.6666666666666666,0.6843065693430681,0.25437201907790147
2020-01-01 10:00:00,0.2790224032586558,0.5357142857142857,0.6897810218978115,0.25516693163751986
2020-01-01 11:00:00,0.3238289205702648,0.45238095238095233,0.6989051094890506,0.2702702702702703
2020-01-01 12:00:00,0.34419551934826886,0.41666666666666663,0.6879562043795637,0.314785373608903
2020-01-01 13:00:00,0.3604887983706721,0.38095238095238093,0.6879562043795637,0.28139904610492844
2020-01-01 14:00:00,0.37474541751527496,0.34523809523809523,0.6897810218978115,0.3386327503974563
2020-01-01 15:00:00,0.37067209775967414,0.33333333333333326,0.6934306569343072,0.3227344992050874
2020-01-01 16:00:00,0.3360488798370672,0.41666666666666663,0.7043795620437976,0.24721780604133545
2020-01-01 17:00:00,0.2708757637474542,0.5595238095238095,0.7116788321167888,0.1701112877583466
2020-01-01 18:00:00,0.2525458248472505,0.5476190476190476,0.7262773722627749,0.1963434022257552
2020-01-01 19:00:00,0.20773930753564157,0.6309523809523809,0.735401459854014,0.24880763116057233
2020-01-01 20:00:00,0.18329938900203666,0.7023809523809523,0.7427007299270088,0.21621621621621623
2020-01-01 21:00:00,0.18737270875763748,0.738095238095238,0.7481751824817522,0.1740858505564388
2020-01-01 22:00:00,0.17922606924643586,0.7619047619047619,0.7536496350364956,0.1629570747217806
2020-01-01 23:00:00,0.16089613034623218,0.8095238095238095,0.7572992700729948,0.17170111287758347
2020-01-02 00:00:00,0.14663951120162932,0.8452380952380951,0.7664233576642339,0.19157392686804453
2020-01-02 01:00:00,0.14663951120162932,0.857142857142857,0.7682481751824852,0.16216216216216217
2020-01-02 02:00:00,0.14867617107942976,0.857142857142857,0.7718978102189773,0.143879173290938
2020-01-02 03:00:00,0.14052953156822812,0.857142857142857,0.7755474452554765,0.14308426073131955
2020-01-02 04:00:00,0.14460285132382894,0.857142857142857,0.7773722627737243,0.143879173290938
2020-01-02 05:00:00,0.14867617107942976,0.857142857142857,0.7791970802919721,0.11844197138314785
2020-01-02 06:00:00,0.15274949083503056,0.8452380952380951,0.7828467153284677,0.1589825119236884
2020-01-02 07:00:00,0.14663951120162932,0.8690476190476191,0.7846715328467155,0.08903020667726551
2020-01-02 08:00:00,0.15274949083503056,0.8690476190476191,0.7901459854014625,0.16772655007949125
2020-01-02 09:00:00,0.1975560081466395,0.7023809523809523,0.795620437956206,0.21462639109697934
2020-01-02 10:00:00,0.2484725050916497,0.5595238095238095,0.7974452554744538,0.2138314785373609
2020-01-02 11:00:00,0.28105906313645623,0.47619047619047616,0.7974452554744538,0.25357710651828297
2020-01-02 12:00:00,0.29938900203665986,0.4285714285714286,0.7846715328467155,0.27662957074721783
2020-01-02 13:00:00,0.3136456211812627,0.3928571428571428,0.764598540145986,0.2957074721780604
2020-01-02 14:00:00,0.31160896130346233,0.4285714285714286,0.7572992700729948,0.26788553259141495
2020-01-02 15:00:00,0.31771894093686354,0.40476190476190477,0.7481751824817522,0.25596184419713836
2020-01-02 16:00:00,0.26883910386965376,0.5476190476190476,0.7427007299270088,0.15659777424483307
2020-01-02 17:00:00,0.20570264765784116,0.7619047619047619,0.7427007299270088,0.18521462639109698
2020-01-02 18:00:00,0.19348268839103872,0.8095238095238095,0.7445255474452566,0.18124006359300476
2020-01-02 19:00:00,0.1914460285132383,0.8333333333333333,0.7427007299270088,0.20349761526232116
2020-01-02 20:00:00,0.18737270875763748,0.8452380952380951,0.7408759124087609,0.19077901430842606
2020-01-02 21:00:00,0.17718940936863545,0.857142857142857,0.7390510948905131,0.18600953895071543
2020-01-02 22:00:00,0.17311608961303462,0.8690476190476191,0.7335766423357697,0.2011128775834658
2020-01-02 23:00:00,0.16904276985743383,0.8809523809523809,0.7299270072992705,0.2138314785373609
2020-01-03 00:00:00,0.16904276985743383,0.8809523809523809,0.7262773722627749,0.21860095389507156
2020-01-03 01:00:00,0.164969450101833,0.8809523809523809,0.7171532846715323,0.2011128775834658
2020-01-03 02:00:00,0.17311608961303462,0.8452380952380951,0.709854014598541,0.18521462639109698
2020-01-03 03:00:00,0.16089613034623218,0.8690476190476191,0.7062043795620454,0.17806041335453102
2020-01-03 04:00:00,0.16089613034623218,0.857142857142857,0.6989051094890506,0.20667726550079493
2020-01-03 05:00:00,0.1588594704684318,0.857142857142857,0.6916058394160594,0.21701112877583467
2020-01-03 06:00:00,0.16089613034623218,0.8333333333333333,0.6843065693430681,0.22416534181240064
2020-01-03 07:00:00,0.1710794297352342,0.7738095238095237,0.6806569343065689,0.26232114467408585
2020-01-03 08:00:00,0.17718940936863545,0.738095238095238,0.6824817518248203,0.26391096979332274
